127.0.0.1 - - [2021-11-02T18:11:11.177Z] "GET /manager/text/list HTTP/1.1" 200 - - 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.648Z] "GET /css/bootstrap/bootstrap.min.css.map HTTP/1.1" 200 625953 ROOT:f:0000007f 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.769Z] "GET /_content/Radzen.Blazor/fonts/SourceSansPro-Regular.woff HTTP/1.1" 200 133352 ROOT:f:00000080 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.791Z] "GET /_framework/blazor.boot.json HTTP/1.1" 200 12303 ROOT:f:00000081 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.835Z] "GET /favicon.ico HTTP/1.1" 200 5430 ROOT:f:00000082 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.949Z] "GET /_framework/Microsoft.AspNetCore.Authorization.dll HTTP/1.1" 200 6656 ROOT:f:00000084 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.050Z] "GET /_framework/dotnet.6.0.0-rc.2.21480.5.js HTTP/1.1" 200 242171 ROOT:f:00000083 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.053Z] "GET /_framework/Microsoft.AspNetCore.Components.Forms.dll HTTP/1.1" 200 17920 ROOT:f:00000086 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.204Z] "GET /_framework/Microsoft.Win32.SystemEvents.dll HTTP/1.1" 200 27528 ROOT:f:0000008b 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.213Z] "GET /_framework/Microsoft.AspNetCore.Components.dll HTTP/1.1" 200 154112 ROOT:f:00000085 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.222Z] "GET /_framework/Microsoft.JSInterop.dll HTTP/1.1" 200 51592 ROOT:f:00000089 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.223Z] "GET /_framework/Microsoft.AspNetCore.Components.WebAssembly.dll HTTP/1.1" 200 51712 ROOT:f:00000087 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.235Z] "GET /_framework/Microsoft.JSInterop.WebAssembly.dll HTTP/1.1" 200 18312 ROOT:f:0000008a 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.547Z] "GET /_framework/System.Security.Cryptography.ProtectedData.dll HTTP/1.1" 200 21384 ROOT:f:00000090 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.655Z] "GET /_framework/Radzen.Blazor.dll HTTP/1.1" 200 940544 ROOT:f:0000008c 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.659Z] "GET /_framework/System.Configuration.ConfigurationManager.dll HTTP/1.1" 200 381832 ROOT:f:0000008d 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.666Z] "GET /_framework/System.Drawing.Common.dll HTTP/1.1" 200 173448 ROOT:f:0000008e 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.670Z] "GET /_framework/System.Security.Permissions.dll HTTP/1.1" 200 98184 ROOT:f:00000091 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.672Z] "GET /_framework/System.Linq.Dynamic.Core.dll HTTP/1.1" 200 157184 ROOT:f:0000008f 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.674Z] "GET /_framework/Microsoft.AspNetCore.Components.Web.dll HTTP/1.1" 200 34816 ROOT:f:00000088 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.875Z] "GET /_framework/Microsoft.Win32.Primitives.dll HTTP/1.1" 200 6656 ROOT:f:00000096 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.920Z] "GET /_framework/System.Buffers.dll HTTP/1.1" 200 4608 ROOT:f:00000097 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.953Z] "GET /_framework/System.Windows.Extensions.dll HTTP/1.1" 200 25480 ROOT:f:00000092 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.957Z] "GET /_framework/sports2000.dll HTTP/1.1" 200 28160 ROOT:f:00000094 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:06.960Z] "GET /_framework/sports2000proxy.dll HTTP/1.1" 200 32256 ROOT:f:00000093 
